84 	19970105 	1 	15 
85 	19970105 	1 	15 
86 	19970105 	1 	15 
86 	19970203 	2 	25 
86 	19970205 	1 	8 
86 	19970225 	1 	14 
86 	19970227 	1 	28 
86 	19970318 	3 	45 
86 	19970624 	4 	59 
86 	19970709 	1 	15 
86 	19971230 	1 	17 
86 	19980227 	1 	18 
86 	19980323 	1 	10 
86 	19980617 	3 	46 
87 	19970105 	1 	0 
88 	19970105 	1 	16 
88 	19970105 	1 	14 
88 	19970214 	2 	15 
88 	19970305 	2 	12 
88 	19970326 	1 	7 
88 	19970413 	1 	7 
88 	19970724 	1 	12 
88 	19970804 	2 	21 
88 	19970824 	1 	12 
88 	19970824 	1 	12 
88 	19970903 	1 	15 
88 	19970909 	1 	13 
88 	19970910 	1 	11 
88 	19971007 	1 	5 
88 	19971118 	1 	4 
88 	19971118 	1 	5 
88 	19980301 	1 	5 
88 	19980306 	1 	3 
89 	19970105 	5 	72 
90 	19970105 	1 	38 
91 	19970105 	6 	80 
91 	19970826 	1 	15 
92 	19970105 	4 	47 
92 	19970111 	4 	61 
92 	19970114 	2 	20 
92 	19970122 	2 	25 
92 	19970210 	2 	24 
92 	19970518 	6 	99 
92 	19970924 	3 	77 
92 	19980418 	5 	63 
93 	19970105 	1 	35 
94 	19970105 	3 	43 
95 	19970105 	3 	32 
96 	19970105 	3 	57 
97 	19970105 	2 	36 
98 	19970105 	1 	12 
98 	19970622 	2 	26 
98 	19970816 	3 	41 
98 	19971221 	1 	15 
98 	19980128 	3 	39 
99 	19970105 	1 	7 
99 	19970115 	1 	5 
99 	19970824 	2 	25 
99 	19970911 	4 	36 
99 	19970925 	2 	17 
99 	19980117 	3 	32 
99 	19980326 	3 	59 
99 	19980505 	3 	21 
100 	19970105 	1 	17 
100 	19970621 	2 	26 
101 	19970106 	5 	62 
101 	19970213 	1 	12 
101 	19970505 	1 	7 
101 	19970526 	1 	7 
101 	19970813 	3 	37 
101 	19970916 	2 	24 
101 	19971117 	2 	15 
101 	19971120 	1 	14 
101 	19971210 	1 	15 
101 	19980603 	2 	24 
102 	19970106 	1 	20 
103 	19970106 	4 	35 
104 	19970106 	1 	23 
105 	19970106 	6 	79 
105 	19970624 	7 	93 
106 	19970106 	3 	52 
106 	19970218 	3 	52 
107 	19970106 	6 	126 
108 	19970106 	2 	33 
109 	19970106 	2 	27 
109 	19970108 	3 	39 
110 	19970106 	3 	42 
110 	19971108 	2 	29 
111 	19970106 	1 	10 
111 	19970108 	1 	13 
111 	19980604 	1 	13 
112 	19970106 	7 	156 
113 	19970106 	1 	12 
114 	19970106 	1 	14 
114 	19970624 	1 	25 
115 	19970106 	2 	29 
116 	19970106 	1 	9 
116 	19970212 	3 	28 
116 	19980102 	4 	58 
116 	19980526 	3 	14 
117 	19970106 	1 	9 
118 	19970106 	1 	12 
119 	19970106 	1 	10 
120 	19970106 	1 	20 
121 	19970106 	1 	16 
121 	19970127 	1 	14 
122 	19970106 	11 	164 
123 	19970106 	1 	25 
124 	19970106 	1 	15 
125 	19970106 	1 	11 
125 	19970225 	3 	37 
125 	19980213 	1 	7 
126 	19970107 	2 	35 
127 	19970107 	3 	28 
128 	19970107 	1 	11 
129 	19970107 	1 	7 
129 	19970109 	2 	10 
129 	19970124 	2 	19 
129 	19970213 	1 	14 
129 	19970301 	1 	12 
130 	19970107 	1 	13 
130 	19970315 	1 	14 
130 	19970619 	2 	29 
130 	19970708 	1 	15 
131 	19970107 	4 	50 
131 	19971110 	6 	67 
132 	19970107 	1 	28 
132 	19970624 	4 	72 
133 	19970107 	1 	14 
133 	19970409 	1 	12 
133 	19970725 	1 	16 
133 	19980121 	1 	9 
133 	19980305 	1 	11 
133 	19980325 	1 	13 
133 	19980603 	1 	13 
133 	19980609 	1 	10 
134 	19970107 	1 	9 
134 	19980525 	1 	16 
135 	19970107 	2 	35 
135 	19970620 	2 	20 
135 	19971208 	4 	45 
135 	19980211 	3 	33 
136 	19970107 	2 	45 
136 	19970205 	2 	20 
136 	19970228 	1 	27 
137 	19970107 	1 	13 
138 	19970107 	1 	15 
138 	19970223 	2 	30 
138 	19970505 	5 	74 
138 	19971127 	8 	106 
138 	19980319 	3 	30 
138 	19980321 	1 	9 
138 	19980505 	7 	98 
139 	19970107 	1 	12 
139 	19970122 	2 	29 
140 	19970107 	1 	12 
140 	19970427 	2 	24 
141 	19970107 	7 	80 
142 	19970107 	2 	60 
142 	19970108 	2 	27 
142 	19970109 	4 	52 
142 	19970206 	1 	13 
142 	19970207 	2 	26 
142 	19970224 	3 	60 
142 	19980108 	1 	14 
142 	19980204 	2 	23 
143 	19970107 	2 	27 
143 	19970124 	1 	15 
143 	19970726 	1 	15 
144 	19970107 	1 	175 
144 	19970121 	2 	45 
144 	19970221 	1 	18 
144 	19970228 	1 	16 
144 	19970513 	2 	27 
144 	19970729 	1 	31 
144 	19970814 	1 	18 
144 	19970903 	1 	6 
144 	19971020 	1 	30 
144 	19971021 	1 	11 
144 	19971112 	1 	25 
144 	19980212 	1 	14 
144 	19980609 	1 	30 
145 	19970107 	1 	15 
145 	19970122 	1 	15 
145 	19970914 	1 	23 
146 	19970107 	5 	70 
147 	19970107 	1 	14 
147 	19970207 	1 	14 
147 	19970515 	2 	42 
147 	19970705 	2 	44 
147 	19970731 	1 	10 
147 	19970731 	1 	10 
147 	19971211 	1 	15 
148 	19970107 	1 	10 
148 	19970117 	3 	44 
148 	19970127 	1 	39 
148 	19970305 	2 	74 
148 	19970319 	1 	8 
148 	19970324 	1 	13 
148 	19970410 	1 	30 
148 	19970805 	3 	31 
148 	19970819 	1 	12 
148 	19970819 	1 	18 
148 	19970825 	3 	17 
148 	19970826 	2 	27 
148 	19970911 	1 	13 
148 	19970917 	8 	44 
148 	19970929 	1 	11 
148 	19971006 	2 	24 
148 	19971028 	1 	21 
148 	19971209 	2 	28 
148 	19980310 	1 	11 
148 	19980310 	2 	26 
148 	19980313 	2 	34 
149 	19970107 	1 	14 
149 	19971209 	2 	26 
149 	19980130 	2 	28 
149 	19980220 	3 	35 
149 	19980419 	1 	21 
149 	19980419 	1 	13 
149 	19980428 	1 	16 
150 	19970107 	4 	46 
150 	19970122 	3 	35 
150 	19970203 	2 	26 
150 	19970731 	2 	29 
150 	19970826 	2 	24 
150 	19971114 	2 	22 
150 	19971124 	1 	13 
151 	19970107 	1 	12 
151 	19970223 	4 	60 
151 	19970714 	1 	15 
151 	19970908 	1 	11 
151 	19970911 	1 	14 
152 	19970107 	1 	31 
153 	19970107 	1 	12 
154 	19970107 	1 	15 
154 	19970127 	1 	17 
155 	19970107 	1 	0 
156 	19970107 	1 	12 
156 	19970221 	2 	34 
157 	19970107 	1 	12 
157 	19970110 	1 	10 
157 	19970114 	1 	14 
157 	19970119 	3 	46 
157 	19970122 	1 	6 
157 	19970129 	2 	28 
157 	19970203 	2 	24 
157 	19970215 	4 	55 
157 	19970314 	1 	15 
157 	19970320 	1 	15 
157 	19970402 	1 	15 
157 	19970404 	5 	72 
157 	19970408 	2 	28 
157 	19970418 	1 	15 
157 	19970418 	1 	12 
157 	19970420 	1 	15 
157 	19970504 	1 	13 
157 	19970508 	1 	15 
157 	19970515 	1 	13 
157 	19970602 	3 	42 
157 	19970627 	2 	30 
157 	19970706 	1 	15 
157 	19970722 	1 	16 
157 	19970731 	1 	15 
157 	19970803 	1 	15 
157 	19970820 	2 	30 
157 	19970906 	1 	15 
157 	19970911 	3 	40 
157 	19970916 	2 	26 
157 	19970927 	4 	58 
157 	19970928 	4 	48 
157 	19971007 	1 	12 
157 	19971025 	2 	26 
157 	19971025 	1 	14 
157 	19971102 	1 	13 
157 	19971123 	1 	14 
157 	19971125 	2 	30 
157 	19971125 	1 	7 
157 	19971217 	1 	13 
157 	19971218 	2 	26 
157 	19971224 	1 	13 
157 	19980102 	1 	13 
157 	19980127 	1 	15 
157 	19980310 	2 	43 
157 	19980412 	1 	12 
157 	19980517 	3 	60 
157 	19980611 	4 	38 
158 	19970108 	1 	14 
159 	19970108 	2 	30 
159 	19970109 	4 	59 
159 	19970128 	3 	51 
159 	19970630 	2 	30 
160 	19970108 	2 	32 
161 	19970108 	4 	64 
161 	19980609 	1 	14 
162 	19970108 	2 	26 
162 	19970122 	3 	46 
163 	19970108 	1 	73 
164 	19970108 	1 	18 
164 	19970125 	10 	140 
164 	19970325 	6 	78 
164 	19970414 	4 	53 
164 	19970624 	3 	41 
164 	19970714 	5 	70 
164 	19970715 	2 	27 
164 	19970722 	4 	57 
164 	19970825 	6 	73 
164 	19970904 	4 	49 
164 	19970924 	3 	37 
164 	19971022 	5 	73 
164 	19980106 	2 	24 
164 	19980107 	4 	108 
164 	19980205 	2 	29 
164 	19980324 	1 	8 
164 	19980406 	2 	26 
165 	19970108 	2 	25 
165 	19970108 	2 	29 
166 	19970108 	3 	49 
166 	19980129 	4 	52 
167 	19970108 	1 	12 
167 	19970205 	4 	50 
167 	19970310 	2 	14 
167 	19970315 	1 	13 
167 	19970416 	2 	25 
167 	19970514 	7 	101 
167 	19970515 	3 	32 
167 	19970516 	2 	12 
167 	19970519 	2 	21 
167 	19970520 	3 	29 
167 	19970606 	1 	6 
167 	19970624 	1 	12 
167 	19970723 	1 	5 
167 	19970724 	1 	12 
167 	19971014 	4 	50 
167 	19971020 	1 	11 
167 	19971024 	2 	25 
167 	19971107 	4 	36 
167 	19971118 	1 	12 
167 	19971120 	3 	48 
167 	19971201 	2 	17 
167 	19980102 	2 	53 
167 	19980106 	4 	64 
167 	19980111 	5 	106 
167 	19980127 	5 	67 
167 	19980209 	2 	25 
167 	19980218 	1 	11 
167 	19980320 	1 	6 
167 	19980328 	3 	41 
167 	19980513 	3 	42 
168 	19970108 	1 	14 
169 	19970108 	2 	26 
170 	19970108 	1 	19 
170 	19970927 	1 	14 
170 	19971129 	1 	14 
170 	19980411 	1 	14 
171 	19970108 	1 	65 
172 	19970108 	1 	51 
173 	19970108 	8 	94 
174 	19970108 	1 	18 
175 	19970108 	1 	7 
176 	19970109 	10 	166 
177 	19970109 	1 	12 
178 	19970109 	5 	63 
178 	19970117 	6 	71 
178 	19970328 	2 	39 
178 	19970519 	3 	41 
178 	19970629 	1 	12 
178 	19970810 	1 	18 
178 	19970827 	2 	31 
178 	19971112 	3 	45 
178 	19971127 	2 	26 
178 	19980113 	2 	26 
178 	19980116 	2 	26 
178 	19980221 	2 	24 
178 	19980228 	2 	26 
178 	19980313 	2 	26 
178 	19980507 	1 	15 
179 	19970109 	4 	47 
179 	19970203 	3 	30 
179 	19970209 	4 	68 
179 	19970302 	2 	56 
179 	19970324 	5 	63 
179 	19970416 	3 	41 
179 	19970621 	3 	47 
179 	19970713 	2 	32 
179 	19970919 	4 	57 
179 	19971123 	1 	10 
179 	19971123 	2 	99 
179 	19971130 	1 	39 
179 	19971227 	3 	39 
179 	19980119 	5 	70 
179 	19980222 	4 	56 
179 	19980407 	3 	43 
179 	19980408 	1 	22 
180 	19970109 	1 	18 
181 	19970109 	1 	16 
182 	19970109 	1 	13 
183 	19970109 	1 	15 
183 	19970213 	1 	16 
183 	19971114 	2 	21 
183 	19980421 	2 	17 
183 	19980508 	1 	15 
184 	19970109 	1 	9 
185 	19970109 	3 	28 
185 	19970111 	2 	28 
185 	19970118 	2 	30 
185 	19970223 	1 	15 
185 	19970919 	3 	63 
185 	19971105 	2 	11 
185 	19980612 	1 	21 
186 	19970109 	1 	15 
187 	19970109 	1 	14 
187 	19970207 	1 	14 
187 	19970305 	1 	10 
187 	19980220 	1 	12 
188 	19970109 	1 	4 
188 	19970320 	2 	24 
188 	19970401 	3 	45 
188 	19970606 	3 	46 
188 	19971223 	3 	41 
189 	19970109 	4 	52 
189 	19970205 	1 	12 
189 	19970217 	2 	29 
189 	19970220 	3 	44 
190 	19970109 	1 	29 
191 	19970109 	2 	28 
192 	19970109 	2 	31 
193 	19970109 	3 	53 
194 	19970109 	1 	17 
195 	19970109 	1 	14 
195 	19970210 	1 	23 
195 	19970509 	2 	17 
195 	19970527 	2 	49 
195 	19970611 	1 	40 
195 	19970616 	1 	11 
195 	19970717 	1 	34 
196 	19970109 	3 	37 
197 	19970109 	2 	29 
197 	19970120 	2 	27 
198 	19970109 	3 	47 
198 	19971102 	1 	29 
199 	19970109 	1 	28 
200 	19970110 	3 	48 
200 	19970201 	1 	24 
200 	19970420 	3 	59 
200 	19980110 	1 	11 
201 	19970110 	2 	22 
202 	19970110 	1 	12 
202 	19970204 	2 	25 
202 	19970228 	1 	12 
203 	19970110 	1 	17 
203 	19970701 	1 	16 
203 	19970815 	1 	28 
204 	19970110 	2 	28 
205 	19970110 	1 	11 
206 	19970110 	4 	57 
206 	19970516 	1 	15 
207 	19970110 	1 	13 
208 	19970110 	4 	83 
208 	19970112 	2 	34 
209 	19970110 	1 	14 
210 	19970110 	3 	60 
211 	19970110 	3 	35 
211 	19970211 	3 	61 
211 	19970223 	5 	142 
211 	19970314 	3 	38 
211 	19970322 	6 	80 
211 	19970411 	5 	68 
211 	19970502 	5 	62 
211 	19970515 	4 	52 
211 	19971113 	5 	93 
211 	19971125 	2 	24 
211 	19971203 	1 	21 
211 	19971230 	2 	31 
211 	19980323 	2 	41 
211 	19980627 	3 	61 
212 	19970110 	1 	32 
213 	19970110 	1 	14 
213 	19980614 	6 	81 
214 	19970110 	1 	15 
215 	19970110 	1 	20 
215 	19970727 	1 	15 
215 	19970801 	1 	14 
215 	19971208 	2 	24 
216 	19970110 	1 	15 
216 	19980328 	2 	25 
217 	19970110 	1 	14 
217 	19970128 	2 	26 
217 	19970226 	3 	38 
217 	19970614 	3 	44 
217 	19970629 	3 	41 
217 	19980418 	2 	26 
218 	19970111 	5 	63 
218 	19980221 	5 	70 
219 	19970111 	3 	42 
219 	19970425 	1 	15 
220 	19970111 	1 	22 
220 	19970722 	2 	22 
221 	19970111 	1 	22 
222 	19970111 	1 	12 
223 	19970111 	5 	69 
224 	19970111 	1 	12 
225 	19970111 	2 	25 
226 	19970111 	1 	12 
226 	19970208 	1 	16 
226 	19970401 	1 	25 
227 	19970111 	1 	0 
228 	19970111 	1 	23 
228 	19970125 	1 	14 
229 	19970111 	2 	23 
229 	19970124 	1 	10 
230 	19970111 	1 	12 
230 	19970827 	5 	51 
230 	19970830 	1 	7 
230 	19980528 	1 	24 
231 	19970111 	4 	58 
231 	19971119 	1 	22 
231 	19980512 	5 	72 
232 	19970111 	1 	17 
232 	19970601 	2 	30 
232 	19970618 	2 	26 
232 	19970924 	1 	11 
232 	19971120 	1 	77 
232 	19980516 	2 	19 
232 	19980531 	2 	27 
232 	19980622 	3 	38 
233 	19970111 	2 	30 
234 	19970111 	3 	35 
235 	19970111 	1 	12 
236 	19970111 	1 	6 
237 	19970111 	1 	16 
238 	19970111 	1 	17 
239 	19970111 	1 	14 
240 	19970111 	5 	59 
241 	19970111 	1 	23 
241 	19971007 	1 	12 
241 	19971016 	1 	14 
241 	19971120 	1 	20 
241 	19971205 	1 	21 
241 	19980211 	2 	25 
242 	19970111 	1 	14 
242 	19970301 	1 	15 
242 	19970313 	1 	14 
242 	19970711 	3 	38 
242 	19970819 	2 	30 
242 	19980321 	1 	28 
243 	19970112 	7 	94 
243 	19970311 	4 	55 
243 	19980210 	7 	95 
243 	19980307 	12 	188 
243 	19980310 	2 	28 
243 	19980322 	4 	50 
244 	19970112 	1 	16 
244 	19970120 	3 	46 
244 	19970120 	6 	193 
244 	19970203 	7 	165 
244 	19970209 	4 	143 
244 	19970214 	6 	308 
244 	19970217 	8 	119 
245 	19970112 	1 	11 
246 	19970112 	5 	78 
247 	19970112 	2 	30 
247 	19970208 	3 	41 
247 	19970629 	2 	31 
248 	19970112 	1 	20 
249 	19970112 	2 	27 
249 	19970125 	2 	30 
250 	19970112 	2 	32 
250 	19970519 	2 	28 
250 	19970604 	2 	26 
250 	19971008 	2 	28 
251 	19970112 	1 	15 
252 	19970112 	2 	27 
253 	19970112 	1 	14 
253 	19970824 	1 	16 
253 	19980406 	1 	13 
254 	19970112 	1 	5 
255 	19970112 	4 	60 
255 	19970115 	1 	12 
255 	19971103 	3 	38 
255 	19971112 	13 	195 
256 	19970112 	1 	12 
257 	19970112 	2 	24 
257 	19970317 	1 	37 
257 	19970323 	1 	14 
257 	19970404 	4 	53 
257 	19970423 	1 	14 
257 	19970505 	3 	41 
257 	19980124 	2 	24 
258 	19970112 	2 	60 
259 	19970112 	1 	17 
260 	19970112 	3 	46 
260 	19970222 	3 	39 
261 	19970112 	1 	12 
261 	19970602 	3 	63 
261 	19970731 	3 	43 
262 	19970112 	2 	26 
263 	19970112 	2 	29 
263 	19970927 	5 	64 
263 	19980225 	4 	93 
264 	19970112 	5 	47 
265 	19970112 	12 	167 
266 	19970112 	1 	12 
266 	19970113 	1 	12 
267 	19970112 	1 	10 
267 	19970901 	1 	10 
267 	19970901 	1 	15 
267 	19970918 	1 	18 
267 	19980322 	2 	29 
268 	19970112 	3 	45 
268 	19970221 	6 	91 
269 	19970113 	2 	27 
270 	19970113 	5 	100 
270 	19970127 	3 	80 
271 	19970113 	3 	44 
272 	19970113 	1 	27 
272 	19970209 	3 	42 
272 	19971021 	1 	12 
273 	19970113 	1 	14 
274 	19970113 	1 	16 
274 	19970330 	1 	15 
274 	19970612 	1 	15 
274 	19970702 	2 	32 
275 	19970113 	2 	22 
275 	19970908 	2 	26 
275 	19971016 	2 	32 
275 	19971105 	3 	29 
275 	19971121 	1 	7 
276 	19970113 	2 	23 
276 	19970118 	1 	12 
276 	19970125 	1 	6 
276 	19970315 	3 	51 
276 	19970321 	1 	10 
276 	19970329 	1 	14 
276 	19970401 	1 	14 
276 	19970518 	1 	14 
276 	19970617 	2 	24 
276 	19970621 	1 	7 
276 	19970716 	1 	14 
276 	19970730 	1 	12 
276 	19970730 	1 	12 
276 	19970812 	1 	13 
276 	19970812 	1 	15 
276 	19970816 	1 	12 
276 	19980114 	1 	6 
277 	19970113 	1 	32 
278 	19970113 	1 	15 
279 	19970113 	1 	15 
280 	19970113 	1 	18 
281 	19970113 	1 	14 
282 	19970113 	4 	60 
282 	19970522 	10 	152 
282 	19970528 	4 	48 
282 	19970529 	5 	62 
283 	19970113 	1 	18 
283 	19970209 	2 	29 
283 	19970820 	1 	16 
283 	19970831 	1 	14 
284 	19970113 	3 	33 
284 	19970203 	2 	37 
285 	19970113 	3 	40 
286 	19970113 	1 	0 
287 	19970113 	2 	180 
287 	19970305 	2 	30 
287 	19970819 	1 	20 
287 	19970822 	2 	52 
287 	19971015 	1 	17 
287 	19971019 	1 	9 
287 	19971019 	1 	19 
287 	19980115 	1 	12 
287 	19980224 	2 	36 
287 	19980327 	2 	39 
288 	19970113 	2 	31 
289 	19970113 	1 	44 
289 	19970117 	1 	37 
289 	19970313 	1 	16 
289 	19970923 	2 	60 
289 	19970924 	1 	12 
289 	19970924 	1 	13 
289 	19970925 	2 	47 
289 	19971027 	1 	14 
289 	19971027 	1 	14 
289 	19971124 	2 	25 
289 	19980106 	1 	12 
289 	19980304 	1 	22 
289 	19980304 	2 	25 
289 	19980309 	1 	22 
289 	19980325 	1 	13 
290 	19970113 	2 	27 
291 	19970113 	5 	69 
291 	19970210 	4 	59 
291 	19970918 	5 	71 
292 	19970113 	1 	15 
292 	19970116 	2 	21 
293 	19970113 	2 	30 
294 	19970113 	1 	15 
294 	19970118 	1 	19 
294 	19971023 	2 	44 
294 	19980301 	2 	42 
294 	19980301 	1 	59 
295 	19970113 	1 	21 
296 	19970113 	1 	13 
297 	19970114 	3 	35 
297 	19970501 	6 	76 
297 	19971213 	22 	283 
297 	19971213 	6 	77 
298 	19970114 	5 	53 
298 	19970122 	1 	13 
298 	19971129 	9 	61 
298 	19980109 	4 	36 
298 	19980222 	6 	33 
299 	19970114 	2 	19 
300 	19970114 	8 	127 
301 	19970114 	2 	38 
302 	19970114 	3 	70 
302 	19970222 	1 	13 
302 	19970624 	2 	26 
302 	19970912 	1 	21 
303 	19970114 	1 	6 
303 	19970925 	2 	31 
304 	19970114 	1 	15 
304 	19970519 	3 	70 
304 	19980613 	2 	24 
305 	19970114 	1 	24 
306 	19970114 	1 	14 
306 	19970207 	1 	14 
306 	19980321 	1 	11 
307 	19970114 	1 	14 
308 	19970114 	1 	15 
309 	19970114 	1 	12 
310 	19970114 	6 	85 
310 	19970131 	1 	15 
310 	19970202 	5 	75 
310 	19970212 	4 	60 
310 	19970213 	2 	30 
310 	19970213 	1 	15 
311 	19970114 	1 	14 
312 	19970114 	4 	57 
312 	19970517 	2 	29 
312 	19970913 	2 	22 
312 	19971109 	7 	51 
312 	19980215 	4 	42 
312 	19980511 	6 	64 
313 	19970114 	3 	51 
314 	19970114 	3 	49 
314 	19970115 	1 	51 
314 	19970626 	6 	92 
314 	19970727 	12 	137 
314 	19980309 	18 	222 
315 	19970114 	1 	15 
316 	19970114 	2 	29 
317 	19970114 	2 	30 
317 	19970602 	2 	30 
317 	19971007 	1 	13 
318 	19970114 	4 	52 
319 	19970114 	1 	12 
319 	19970510 	2 	49 
319 	19971130 	3 	43 
319 	19971208 	1 	12 
320 	19970114 	1 	15 
320 	19980630 	1 	12 
321 	19970114 	1 	11 
321 	19970421 	4 	53 
321 	19970826 	5 	68 
321 	19980509 	1 	13 
322 	19970115 	3 	58 
323 	19970115 	2 	54 
323 	19970318 	1 	42 
324 	19970115 	1 	7 
324 	19970116 	1 	8 
324 	19970121 	1 	11 
324 	19970203 	2 	29 
324 	19980118 	4 	54 
324 	19980304 	5 	55 
324 	19980325 	2 	26 
324 	19980407 	1 	13 
324 	19980407 	2 	25 
324 	19980412 	3 	50 
324 	19980428 	1 	57 
324 	19980621 	2 	31 
325 	19970115 	1 	12 
325 	19970129 	3 	36 
325 	19970130 	3 	36 
325 	19970210 	2 	30 
325 	19970210 	6 	50 
325 	19970213 	2 	29 
325 	19970222 	5 	40 
325 	19970301 	1 	13 
325 	19970307 	3 	24 
